,BVI,BVL,HP,MP_cost,ap_damage,ap_fraction,armor,attack_interval,attributes,caste,category,charge,class,damage,damage_mod_all,damage_mod_fire,damage_mod_magic,damage_mod_missiles,damage_mod_physical,faction,fly_speed,ground_speed,key_name,leadership,mass,melee_A,melee_D,melee_weapon,missile_ap_damage,missile_ap_fraction,missile_damage,missile_projectiles,missile_range,missile_shots_per_volley,missile_total_damage,missile_weapon,models,name,shield,total_damage,weight_class
907,0,0,3852,1350,350,0.7,115,4.0,wh_encourage_hideForest_immuneToPsych,lord,inf_melee,70,com,150,0,0,0,15,0,grn,0.0,38.0,wh_main_grn_cha_grimgor_ironhide,75,1400,70,38,wh_main_grn_axe_great_grimgor,0,0.0,0,0,0,0,0,,1,Grimgor Ironhide,0,500,heavy
908,0,0,2565,150,80,0.2857142857142857,15,4.0,wh_guerrilla_stalk,hero,inf_melee,20,com,200,0,0,0,15,0,grn,0.0,35.0,wh_main_grn_cha_night_goblin_shaman,50,300,24,26,wh_main_grn_goblin_sword_caster_hero_poison,0,0.0,0,0,0,0,0,,1,Night Goblin Shaman,0,280,light
909,0,0,2931,300,95,0.3064516129032258,30,4.0,wh_encourage_hideForest,hero,inf_melee,40,com,215,0,0,0,15,0,grn,0.0,33.0,wh_main_grn_cha_orc_shaman_0,55,900,38,20,wh_main_grn_choppa_caster_hero,0,0.0,0,0,0,0,0,,1,Orc Shaman,0,310,medium
910,0,0,3348,600,180,0.6923076923076923,55,4.0,wh_encourage_hideForest,hero,cavalry,70,com,80,0,0,0,15,0,grn,0.0,62.0,wh_main_grn_cha_orc_shaman_1,55,1800,38,20,wh_main_grn_orc_boar_caster_hero,0,0.0,0,0,0,0,0,,1,Orc Shaman,0,260,heavy
911,0,0,3315,900,170,0.37777777777777777,70,4.0,wh_encourage_hideForest,lord,inf_melee,60,com,280,0,0,0,15,0,grn,0.0,36.0,wh_main_grn_cha_orc_warboss_0,70,1200,58,46,wh_main_grn_choppa_hero,0,0.0,0,0,0,0,0,,1,Orc Warboss,35,450,heavy
912,0,0,4287,1600,300,0.6382978723404256,70,4.0,wh_encourage_fear_terror,lord,war_beast,85,com,170,0,0,0,25,0,grn,110.0,70.0,wh_main_grn_cha_orc_warboss_1,70,1600,45,31,wh_main_grn_wyvern,0,0.0,0,0,0,0,0,,1,Orc Warboss,0,470,very_heavy
913,0,0,3792,1200,280,0.6222222222222222,70,4.0,wh_encourage_hideForest,lord,cavalry,80,com,170,0,0,0,15,0,grn,0.0,62.0,wh_main_grn_cha_orc_warboss_2,70,1800,58,47,wh_main_grn_orc_boar_choppa_hero,0,0.0,0,0,0,0,0,,1,Orc Warboss,35,450,heavy
914,0,0,8100,1150,36,0.72,110,3.7,wh_hideForest_immuneToPsych,melee_infantry,inf_melee,29,inf_mel,14,0,0,0,0,0,grn,0.0,29.0,wh_main_grn_inf_black_orcs,72,190,36,26,wh_main_grn_axe_great,0,0.0,0,0,0,0,0,,60,Black Orcs,0,50,heavy
915,0,0,4590,375,3,0.125,25,4.3,wh_expendable_hideForest,missile_infantry,inf_ranged,5,inf_mis,21,0,0,0,0,0,grn,0.0,33.0,wh_main_grn_inf_goblin_archers,40,90,10,15,wh_main_sword_short,1,0.09090909090909091,10,1,115,1,11,wh_main_grn_goblin_bow,90,Goblin Archers,0,24,light
916,0,0,6720,300,6,0.24,25,4.6,wh_expendable_hideForest,melee_infantry,inf_melee,8,inf_mel,19,0,0,0,0,0,grn,0.0,33.0,wh_main_grn_inf_goblin_spearmen,50,90,20,26,wh_main_grn_goblin_spear,0,0.0,0,0,0,0,0,,120,Goblins,55,25,light
917,0,0,4860,500,6,0.2222222222222222,15,4.0,wh_expendable_guerrilla_stalk,missile_infantry,inf_ranged,7,inf_mis,21,0,0,0,0,0,grn,0.0,35.0,wh_main_grn_inf_night_goblin_archers,40,90,15,20,wh_main_grn_goblin_sword_poison,1,0.09090909090909091,10,1,115,1,11,wh_main_grn_goblin_bow_poison,90,Night Goblin Archers,0,27,light
918,0,0,6720,450,6,0.2222222222222222,15,4.0,wh_expendable_guerrilla_stalk,melee_infantry,inf_melee,12,inf_mel,21,0,0,0,0,0,grn,0.0,35.0,wh_main_grn_inf_night_goblin_fanatics,44,90,26,24,wh_main_grn_goblin_sword_poison,0,0.0,0,0,0,0,0,,120,Night Goblins (Fanatics),55,27,light
919,0,0,4860,550,6,0.2222222222222222,15,4.0,wh_expendable_guerrilla_stalk,missile_infantry,inf_ranged,7,inf_mis,21,0,0,0,0,0,grn,0.0,35.0,wh_main_grn_inf_night_goblin_fanatics_1,40,90,15,20,wh_main_grn_goblin_sword_poison,1,0.09090909090909091,10,1,115,1,11,wh_main_grn_goblin_bow_poison,90,Night Goblin Archers (Fanatics),0,27,light
920,0,0,6720,400,6,0.2222222222222222,15,4.0,wh_expendable_guerrilla_stalk,melee_infantry,inf_melee,12,inf_mel,21,0,0,0,0,0,grn,0.0,35.0,wh_main_grn_inf_night_goblins,44,90,26,24,wh_main_grn_goblin_sword_poison,0,0.0,0,0,0,0,0,,120,Night Goblins,55,27,light
921,0,0,5197,500,8,0.23529411764705882,30,3.9,wh_hideForest,missile_infantry,inf_ranged,10,inf_mis,26,0,0,0,0,0,grn,0.0,31.0,wh_main_grn_inf_orc_arrer_boyz,55,130,23,14,wh_main_grn_choppa,6,0.3,14,1,140,1,20,wh_main_grn_orc_bow,68,Orc Arrer Boyz,0,34,heavy
922,0,8,8100,800,13,0.30952380952380953,50,3.9,wh_hideForest,melee_infantry,inf_melee,27,inf_mel,29,0,0,0,0,0,grn,0.0,31.0,wh_main_grn_inf_orc_big_uns,68,210,38,28,wh_main_grn_choppa_dual_big_uns,0,0.0,0,0,0,0,0,,75,Orc Big 'Uns,0,42,heavy
923,0,0,7290,450,8,0.23529411764705882,30,3.9,wh_hideForest,melee_infantry,inf_melee,20,inf_mel,26,0,0,0,0,0,grn,0.0,31.0,wh_main_grn_inf_orc_boyz,60,130,28,25,wh_main_grn_choppa,0,0.0,0,0,0,0,0,,90,Orc Boyz,35,34,heavy
924,0,0,5197,550,9,0.2571428571428571,0,4.3,wh_hideForest,missile_infantry,inf_ranged,12,inf_mis,26,0,0,0,0,25,grn,0.0,37.0,wh_main_grn_inf_savage_orc_arrer_boyz,52,140,24,8,wh_main_grn_axe_choppa_savages,6,0.3,14,1,140,1,20,wh_main_grn_orc_bow,68,Savage Orc Arrer Boyz,0,35,heavy
925,0,8,8100,900,13,0.30952380952380953,0,3.9,wh_hideForest,melee_infantry,inf_melee,34,inf_mel,29,0,0,0,0,25,grn,0.0,37.0,wh_main_grn_inf_savage_orc_big_uns,68,180,40,22,wh_main_grn_choppa_dual_big_uns,0,0.0,0,0,0,0,0,,75,Savage Orc Big 'Uns,0,42,heavy
926,0,0,7290,550,9,0.2571428571428571,0,4.3,wh_hideForest,melee_infantry,inf_melee,26,inf_mel,26,0,0,0,0,25,grn,0.0,37.0,wh_main_grn_inf_savage_orcs,58,140,28,16,wh_main_grn_axe_choppa_savages,0,0.0,0,0,0,0,0,,90,Savage Orcs,0,35,heavy
927,0,0,54366,1900,280,0.7368421052631579,150,3.2,wh_fear_strider_terror,monster,war_beast,40,inf_mel,100,0,0,0,0,0,grn,0.0,57.0,wh_main_grn_mon_arachnarok_spider_0,55,4000,54,30,wh_main_grn_arachnarok,0,0.0,0,0,0,0,0,,6,Arachnarok Spider,0,380,very_heavy
928,0,0,9465,1600,400,0.7272727272727273,30,4.0,wh_fear_terror,monster,inf_melee,40,inf_mel,150,0,0,0,0,0,grn,0.0,36.0,wh_main_grn_mon_giant,100,6500,65,30,wh_main_club_giant,0,0.0,0,0,0,0,0,,1,Giant,0,550,very_heavy
929,0,0,9465,1100,400,0.7272727272727273,30,4.0,wh_fear_terror,monster,inf_melee,40,inf_mel,150,0,0,0,0,0,grn,0.0,40.0,wh_main_grn_mon_giant_qb_tall_roff,100,6500,65,30,wh_main_club_giant,0,0.0,0,0,0,0,0,,1,Tall Roff,0,550,very_heavy
930,0,0,5928,800,70,0.7,40,3.8,wh_fear,monstrous_infantry,inf_melee,24,inf_mel,30,0,0,0,0,0,grn,0.0,54.0,wh_main_grn_mon_trolls,40,1500,34,32,wh_main_club_troll,0,0.0,0,0,0,0,0,,12,Trolls,0,100,very_heavy
931,0,0,2766,800,125,0.3333333333333333,85,4.0,wh_encourage_hideForest,hero,inf_melee,40,com,250,0,0,0,15,0,ksl,0.0,34.0,wh_main_ksl_cha_captain_0,65,600,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Captain,35,375,medium
932,0,0,3132,900,125,0.3333333333333333,85,4.0,wh_encourage_hideForest,hero,cavalry,70,com,250,0,0,0,15,0,ksl,0.0,78.0,wh_main_ksl_cha_captain_1,65,950,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Captain,35,375,medium
933,0,0,3132,1000,125,0.3333333333333333,105,4.0,wh_encourage_hideForest,hero,cavalry,70,com,250,0,0,0,15,0,ksl,0.0,66.0,wh_main_ksl_cha_captain_2,65,1500,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Captain,35,375,medium
934,0,0,3051,800,140,0.32558139534883723,85,4.0,wh_encourage_hideForest,lord,inf_melee,50,com,290,0,0,0,15,0,ksl,0.0,34.0,wh_main_ksl_cha_general_0,70,600,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General,35,430,medium
935,0,0,3510,900,140,0.32558139534883723,85,4.0,wh_encourage_hideForest,lord,cavalry,70,com,290,0,0,0,15,0,ksl,0.0,78.0,wh_main_ksl_cha_general_1,70,950,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General,35,430,heavy
936,0,0,3510,1000,140,0.32558139534883723,105,4.0,wh_encourage_hideForest,lord,cavalry,70,com,290,0,0,0,15,0,ksl,0.0,66.0,wh_main_ksl_cha_general_2,70,1500,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General,35,430,heavy
937,0,0,2565,250,90,0.3,15,4.0,wh_encourage_hideForest,hero,inf_ranged,15,com,210,0,0,0,15,0,ksl,0.0,35.0,wh_main_ksl_cha_wizard_0,55,300,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Celestial Wizard,0,300,heavy
938,0,0,2886,450,90,0.3,15,4.0,wh_encourage_hideForest,hero,cavalry,30,com,210,0,0,0,15,0,ksl,0.0,78.0,wh_main_ksl_cha_wizard_1,55,950,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Celestial Wizard,0,300,heavy
939,18,0,4203,775,11,0.275,90,4.0,,generic,war_machine,76,chariot,29,0,0,0,0,0,nor,0.0,78.0,wh_main_nor_cav_chaos_chariot,70,1100,22,28,wh_main_chs_chariot,0,0.0,0,0,0,0,0,,6,Marauder Chariot,0,40,heavy
940,0,0,4095,525,5,0.20833333333333334,15,5.0,wh_guerrilla_hideForest_mountedFireMove,melee_cavalry,cavalry,24,cav_mis,19,0,0,0,0,0,nor,0.0,90.0,wh_main_nor_cav_marauder_horsemen_0,48,450,22,20,wh_main_chs_marauder_horsemen_spear,7,0.3181818181818182,15,1,80,1,22,wh_main_chs_javelin,45,Marauder Horsemen,0,24,medium
941,0,0,4095,625,5,0.20833333333333334,15,5.0,wh_guerrilla_hideForest_mountedFireMove,missile_cavalry,cavalry,24,cav_mis,19,0,0,0,0,0,nor,0.0,90.0,wh_main_nor_cav_marauder_horsemen_1,48,450,22,26,wh_main_chs_marauder_horsemen_spear,21,0.7777777777777778,6,1,70,1,27,wh_main_chs_throwing_axe,45,Marauder Horsemen (Throwing Axes),30,24,medium
942,0,0,2520,450,90,0.3,100,4.0,wh_encourage_hideForest,hero,inf_melee,16,com,210,0,0,0,15,0,nor,0.0,33.0,wh_main_nor_cha_chaos_sorcerer_0,60,600,38,26,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Chaos Sorcerer (Metal),0,300,heavy
943,0,0,2811,550,95,0.30158730158730157,90,4.0,wh_encourage_hideForest,hero,cavalry,30,com,220,0,0,0,15,0,nor,0.0,78.0,wh_main_nor_cha_chaos_sorcerer_1,60,950,42,40,wh_main_chs_sword_caster_hero,0,0.0,0,0,0,0,0,,1,Chaos Sorcerer (Metal),0,315,heavy
944,0,0,3006,800,145,0.34523809523809523,50,4.0,wh_encourage_hideForest,lord,inf_melee,55,com,275,0,0,0,15,0,nor,0.0,33.0,wh_main_nor_cha_marauder_chieftan_0,70,600,60,40,wh_main_chs_axe_hero,0,0.0,0,0,0,0,0,,1,Marauder Chieftain,35,420,heavy
945,0,0,3252,900,145,0.34523809523809523,50,4.0,wh_encourage_hideForest,lord,cavalry,65,com,275,0,0,0,15,0,nor,0.0,78.0,wh_main_nor_cha_marauder_chieftan_1,70,950,60,40,wh_main_chs_axe_hero,0,0.0,0,0,0,0,0,,1,Marauder Chieftain,35,420,heavy
946,26,0,3741,1150,250,0.6944444444444444,100,4.0,wh_encourage,lord,war_machine,90,com,110,0,0,0,15,0,nor,0.0,78.0,wh_main_nor_cha_marauder_chieftan_2,70,1100,38,20,wh_main_chs_chariot_hero,0,0.0,0,0,0,0,0,,2,Marauder Chieftain,35,360,heavy
947,20,0,11112,2000,400,0.7619047619047619,70,3.5,wh_encourage_fear_terror,lord,war_beast,80,com,125,0,0,0,15,0,nor,0.0,56.0,wh_main_nor_cha_marauder_chieftan_3,70,8000,46,34,wh_dlc08_nor_mammoth_tusks,0,0.0,0,0,0,0,0,,1,Marauder Chieftain,0,525,heavy
948,0,0,7020,400,7,0.25,15,4.2,wh_hideForest,melee_infantry,inf_melee,18,inf_mel,21,0,0,0,0,0,nor,0.0,35.0,wh_main_nor_inf_chaos_marauders_0,60,100,34,28,wh_main_chs_axe_marauders,0,0.0,0,0,0,0,0,,90,Marauders,35,28,medium
949,0,0,7020,525,20,0.7407407407407407,15,4.6,wh_hideForest,melee_infantry,inf_melee,21,inf_mel,7,0,0,0,0,0,nor,0.0,35.0,wh_main_nor_inf_chaos_marauders_1,60,100,34,20,wh_main_chs_axe_great_marauders,0,0.0,0,0,0,0,0,,90,Marauders (Great Weapons),0,27,medium
950,0,0,5928,800,70,0.7,40,3.8,wh_fear,monstrous_infantry,inf_melee,24,inf_mel,30,0,0,0,0,0,nor,0.0,54.0,wh_main_nor_mon_chaos_trolls,40,1500,34,32,wh_main_club_troll,0,0.0,0,0,0,0,0,,12,Norscan Trolls,0,100,medium
951,0,0,4560,400,3,0.13636363636363635,15,4.3,wh_hideForest,war_beast,inf_melee,18,inf_mel,19,0,0,0,15,0,nor,0.0,95.0,wh_main_nor_mon_chaos_warhounds_0,38,150,26,17,wh_main_chs_warhound,0,0.0,0,0,0,0,0,,60,Norscan Warhounds,0,22,medium
952,0,0,4560,475,3,0.13636363636363635,15,4.3,wh_hideForest,war_beast,inf_melee,18,inf_mel,19,0,0,0,15,0,nor,0.0,95.0,wh_main_nor_mon_chaos_warhounds_1,38,150,26,17,wh_main_chs_warhound_poison,0,0.0,0,0,0,0,0,,60,Norscan Warhounds (Poison),0,22,medium
953,0,0,2766,800,125,0.3333333333333333,85,4.0,wh_encourage_hideForest,hero,inf_melee,40,com,250,0,0,0,15,0,teb,0.0,34.0,wh_main_teb_cha_captain_0,65,600,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Captain,35,375,medium
954,0,0,3132,900,125,0.3333333333333333,85,4.0,wh_encourage_hideForest,hero,cavalry,70,com,250,0,0,0,15,0,teb,0.0,78.0,wh_main_teb_cha_captain_1,65,950,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Captain,35,375,medium
955,0,0,3132,1000,125,0.3333333333333333,105,4.0,wh_encourage_hideForest,hero,cavalry,70,com,250,0,0,0,15,0,teb,0.0,66.0,wh_main_teb_cha_captain_2,65,1500,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Captain,35,375,medium
956,0,0,3051,800,140,0.32558139534883723,85,4.0,wh_encourage_hideForest,lord,inf_melee,50,com,290,0,0,0,15,0,teb,0.0,34.0,wh_main_teb_cha_general_0,70,600,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General,35,430,medium
957,0,0,3510,900,140,0.32558139534883723,85,4.0,wh_encourage_hideForest,lord,cavalry,70,com,290,0,0,0,15,0,teb,0.0,78.0,wh_main_teb_cha_general_1,70,950,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General,35,430,medium
958,0,0,3510,1000,140,0.32558139534883723,105,4.0,wh_encourage_hideForest,lord,cavalry,70,com,290,0,0,0,15,0,teb,0.0,66.0,wh_main_teb_cha_general_2,70,1500,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General,35,430,medium
959,0,0,2565,250,90,0.3,15,4.0,wh_encourage_hideForest,hero,inf_ranged,15,com,210,0,0,0,15,0,teb,0.0,35.0,wh_main_teb_cha_wizard_0,55,300,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Bright Wizard,0,300,medium
960,0,0,2886,450,90,0.3,15,4.0,wh_encourage_hideForest,hero,cavalry,30,com,210,0,0,0,15,0,teb,0.0,78.0,wh_main_teb_cha_wizard_1,55,950,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Bright Wizard,0,300,medium
961,0,0,5130,700,9,0.23684210526315788,80,4.9,wh_fear_hideForest_undead,melee_cavalry,cavalry,26,cav_mel,29,0,0,0,0,0,vmp,0.0,78.0,wh_main_vmp_cav_black_knights_0,50,900,26,30,wh_main_vmp_wightblade_black_knight,0,0.0,0,0,0,0,0,,45,Black Knights,30,38,heavy
962,0,0,5130,1050,12,0.2857142857142857,110,5.1,wh_fear_hideForest_undead,melee_cavalry,cavalry,62,cav_shk,30,0,0,0,0,0,vmp,0.0,72.0,wh_main_vmp_cav_black_knights_3,50,1000,24,22,wh_main_vmp_wightblade_lance,0,0.0,0,0,0,0,0,,45,Black Knights (Lances & Barding),30,42,heavy
963,0,0,4320,1400,34,0.8947368421052632,0,4.6,wh_fear_guerrilla_hideForest_terror_undead,melee_cavalry,cavalry,34,cav_mel,4,0,0,0,0,75,vmp,0.0,94.0,wh_main_vmp_cav_hexwraiths,38,750,24,20,wh_main_vmp_scythe_hexwraith,0,0.0,0,0,0,0,0,,45,Hexwraiths,0,38,heavy
964,0,0,2385,850,210,0.75,0,4.0,wh_encourage_fear_hideForest_terror_undead,hero,inf_melee,25,com,70,0,0,0,0,75,vmp,0.0,60.0,wh_main_vmp_cha_banshee,40,400,32,38,wh_main_vmp_hero_banshee,0,0.0,0,0,0,0,0,,1,Banshee,0,280,heavy
965,0,0,2856,450,120,0.35294117647058826,15,4.0,wh_encourage_fear_hideForest_undead,lord,inf_melee,18,com,220,0,0,0,15,0,vmp,0.0,34.0,wh_main_vmp_cha_heinrich_kemmler,75,800,38,45,wh_main_vmp_staff_hero_kemmler,0,0.0,0,0,0,0,0,,1,Heinrich Kemmler,0,340,heavy
966,0,0,3156,1000,170,0.3541666666666667,90,4.0,wh_encourage_fear_hideForest_undead,lord,inf_melee,25,com,310,0,0,0,15,0,vmp,0.0,40.0,wh_main_vmp_cha_mannfred_von_carstein_0,80,900,70,50,wh_main_vmp_sword_hero_lord,0,0.0,0,0,0,0,0,,1,Mannfred von Carstein,0,480,heavy
967,0,0,3645,1400,170,0.3541666666666667,80,4.0,wh_encourage_fear_undead,lord,cavalry,50,com,310,0,0,0,15,0,vmp,105.0,65.0,wh_main_vmp_cha_mannfred_von_carstein_2,80,900,70,50,wh_main_vmp_sword_hero_lord,0,0.0,0,0,0,0,0,,1,Mannfred von Carstein,0,480,heavy
968,0,0,5583,2150,380,0.7307692307692307,70,3.8,wh_encourage_fear_terror_undead,lord,war_beast,40,com,140,0,0,0,25,0,vmp,90.0,65.0,wh_main_vmp_cha_mannfred_von_carstein_3,80,2200,46,46,wh_main_vmp_hero_zombie_dragon,0,0.0,0,0,0,0,0,,1,Mannfred von Carstein,0,520,heavy
969,0,0,3645,1200,170,0.3541666666666667,110,4.0,wh_encourage_fear_hideForest_undead,lord,cavalry,50,com,310,0,0,0,15,0,vmp,0.0,66.0,wh_main_vmp_cha_mannfred_von_carstein_4,80,1500,70,50,wh_main_vmp_sword_hero_lord,0,0.0,0,0,0,0,0,,1,Mannfred von Carstein,0,480,heavy
970,0,0,2766,350,90,0.3,15,4.0,wh_encourage_fear_hideForest_undead,lord,inf_melee,15,com,210,0,0,0,15,0,vmp,0.0,34.0,wh_main_vmp_cha_master_necromancer_0,66,600,30,38,wh_main_vmp_staff_hero,0,0.0,0,0,0,0,0,,1,Master Necromancer,0,300,heavy
971,0,0,3126,750,90,0.3,15,4.0,wh_encourage_fear_undead,lord,cavalry,30,com,210,0,0,0,15,0,vmp,105.0,65.0,wh_main_vmp_cha_master_necromancer_4,66,900,30,38,wh_main_vmp_staff_hero,0,0.0,0,0,0,0,0,,1,Master Necromancer,0,300,heavy
972,0,0,3126,450,90,0.3,45,4.0,wh_encourage_fear_hideForest_undead,lord,cavalry,30,com,210,0,0,0,15,0,vmp,0.0,66.0,wh_main_vmp_cha_master_necromancer_5,66,1500,30,38,wh_main_vmp_staff_hero,0,0.0,0,0,0,0,0,,1,Master Necromancer,0,300,heavy
973,0,0,2565,200,90,0.3,15,4.0,wh_encourage_fear_hideForest_undead,hero,inf_melee,15,com,210,0,0,0,15,0,vmp,0.0,34.0,wh_main_vmp_cha_necromancer_0,55,600,25,30,wh_main_vmp_staff_hero,0,0.0,0,0,0,0,0,,1,Necromancer,0,300,heavy
974,0,0,2937,300,90,0.3,15,4.0,wh_encourage_fear_hideForest_undead,hero,cavalry,30,com,210,0,0,0,15,0,vmp,0.0,78.0,wh_main_vmp_cha_necromancer_5,55,950,25,30,wh_main_vmp_staff_hero,0,0.0,0,0,0,0,0,,1,Necromancer,0,300,heavy
975,0,0,2679,700,130,0.3023255813953488,90,4.0,wh_encourage_fear_hideForest_undead,hero,inf_melee,30,com,300,0,0,0,15,0,vmp,0.0,38.0,wh_main_vmp_cha_vampire_0,60,600,60,35,wh_main_vmp_sword_hero_vampire,0,0.0,0,0,0,0,0,,1,Vampire (Death),0,430,heavy
976,0,0,2937,900,130,0.3023255813953488,110,4.0,wh_encourage_fear_hideForest_undead,hero,cavalry,60,com,300,0,0,0,15,0,vmp,0.0,66.0,wh_main_vmp_cha_vampire_1,60,1500,60,35,wh_main_vmp_sword_hero_vampire,0,0.0,0,0,0,0,0,,1,Vampire (Death),0,430,heavy
977,0,0,2937,1100,130,0.3023255813953488,80,4.0,wh_encourage_fear_undead,hero,cavalry,60,com,300,0,0,0,15,0,vmp,105.0,65.0,wh_main_vmp_cha_vampire_2,60,900,60,35,wh_main_vmp_sword_hero_vampire,0,0.0,0,0,0,0,0,,1,Vampire (Death),0,430,heavy
978,0,0,3051,950,170,0.3541666666666667,90,4.0,wh_encourage_fear_hideForest_undead,lord,inf_melee,25,com,310,0,0,0,15,0,vmp,0.0,38.0,wh_main_vmp_cha_vampire_lord_0,80,600,70,45,wh_main_vmp_sword_hero_lord,0,0.0,0,0,0,0,0,,1,Vampire Lord,35,480,heavy
979,0,0,3510,1350,170,0.3541666666666667,80,4.0,wh_encourage_fear_undead,lord,cavalry,50,com,310,0,0,0,15,0,vmp,105.0,65.0,wh_main_vmp_cha_vampire_lord_2,80,900,70,45,wh_main_vmp_sword_hero_lord,0,0.0,0,0,0,0,0,,1,Vampire Lord,35,480,heavy
980,0,0,5583,2050,380,0.7307692307692307,70,3.8,wh_encourage_fear_terror_undead,lord,war_beast,40,com,140,0,0,0,25,0,vmp,90.0,65.0,wh_main_vmp_cha_vampire_lord_3,80,2200,44,44,wh_main_vmp_hero_zombie_dragon,0,0.0,0,0,0,0,0,,1,Vampire Lord,0,520,heavy
981,0,0,3510,1150,170,0.3541666666666667,110,4.0,wh_encourage_fear_hideForest_undead,lord,cavalry,50,com,310,0,0,0,15,0,vmp,0.0,66.0,wh_main_vmp_cha_vampire_lord_5,80,1500,70,45,wh_main_vmp_sword_hero_lord,0,0.0,0,0,0,0,0,,1,Vampire Lord,35,480,heavy
982,14,0,3297,600,150,0.36585365853658536,90,4.0,wh_encourage_fear_hideForest_undead,hero,inf_melee,15,com,260,0,0,0,15,0,vmp,0.0,33.0,wh_main_vmp_cha_wight_king_0,70,500,34,48,wh_main_vmp_sword_hero_wight_king,0,0.0,0,0,0,0,0,,1,Wight King,55,410,heavy
983,14,0,3297,600,150,0.36585365853658536,90,4.0,wh_encourage_fear_hideForest_undead,hero,inf_melee,15,com,260,0,0,0,15,0,vmp,0.0,33.0,wh_main_vmp_cha_wight_king_0_summoned,70,500,34,48,wh_main_vmp_sword_hero_wight_king,0,0.0,0,0,0,0,0,,1,Wight King,55,410,heavy
984,14,0,3576,700,150,0.36585365853658536,80,4.0,wh_encourage_fear_hideForest_undead,hero,cavalry,35,com,260,0,0,0,15,0,vmp,0.0,78.0,wh_main_vmp_cha_wight_king_1,70,900,34,48,wh_main_vmp_sword_hero_wight_king,0,0.0,0,0,0,0,0,,1,Wight King,35,410,heavy
985,14,0,3576,800,150,0.36585365853658536,110,4.0,wh_encourage_fear_hideForest_undead,hero,cavalry,35,com,260,0,0,0,15,0,vmp,0.0,72.0,wh_main_vmp_cha_wight_king_2,70,1500,34,48,wh_main_vmp_sword_hero_wight_king,0,0.0,0,0,0,0,0,,1,Wight King,35,410,heavy
986,0,0,3690,850,38,0.8636363636363636,0,4.3,wh_fear_hideForest_terror_undead,melee_infantry,inf_melee,18,inf_mel,6,0,0,0,0,75,vmp,0.0,48.0,wh_main_vmp_inf_cairn_wraiths,38,90,24,20,wh_main_vmp_scythe_cairnwraith,0,0.0,0,0,0,0,0,,45,Cairn Wraiths,0,44,heavy
987,0,0,5670,500,4,0.1,10,4.3,wh_fear_hideForest_undead,melee_infantry,inf_melee,16,inf_mel,36,0,0,0,0,0,vmp,0.0,38.0,wh_main_vmp_inf_crypt_ghouls,44,90,27,25,wh_main_claws_ghouls,0,0.0,0,0,0,0,0,,90,Crypt Ghouls,0,40,heavy
988,0,0,5670,500,4,0.1,10,4.3,wh_fear_hideForest_undead,melee_infantry,inf_melee,16,inf_mel,36,0,0,0,0,0,vmp,0.0,38.0,wh_main_vmp_inf_crypt_ghouls_summoned,44,90,27,25,wh_main_claws_ghouls,0,0.0,0,0,0,0,0,,90,Crypt Ghouls,0,40,heavy
989,8,0,7380,750,8,0.21052631578947367,90,4.4,wh_fear_hideForest_undead,melee_infantry,inf_melee,8,inf_mel,30,0,0,0,0,0,vmp,0.0,27.0,wh_main_vmp_inf_grave_guard_0,50,100,24,36,wh_main_vmp_wightblade_grave_guard,0,0.0,0,0,0,0,0,,90,Grave Guard,55,38,heavy
990,8,0,7380,750,8,0.21052631578947367,90,4.4,wh_fear_hideForest_undead,melee_infantry,inf_melee,8,inf_mel,30,0,0,0,0,0,vmp,0.0,27.0,wh_main_vmp_inf_grave_guard_0_summoned,50,100,24,36,wh_main_vmp_wightblade_grave_guard,0,0.0,0,0,0,0,0,,90,Grave Guard,55,38,heavy
991,10,0,7380,900,28,0.7,90,4.3,wh_fear_hideForest_undead,melee_infantry,inf_melee,13,inf_mel,12,0,0,0,0,0,vmp,0.0,27.0,wh_main_vmp_inf_grave_guard_1,50,100,24,26,wh_main_vmp_wightblade_grave_guard_great,0,0.0,0,0,0,0,0,,90,Grave Guard (Great Weapons),0,40,heavy
