armour	category	charge_bonus	class	key	melee_attack	melee_defence	morale	bonus_hit_points	primary_melee_weapon	attribute_group	damage_mod_flames	damage_mod_magic	damage_mod_physical	damage_mod_missiles	damage_mod_all
wh2_main_leather_45	inf_melee	10	com	wh2_main_skv_cha_warlock_engineer	25	32	50	3412	wh2_main_skv_cha_warlock_engineer	wh_encourage_hideForest	0	0	0	15	0
wh2_main_heavy_metal_90	inf_melee	35	com	wh2_main_skv_cha_warlord_0	50	55	60	4060	wh2_main_skv_cha_warlord	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_70	war_beast	50	com	wh2_main_skv_cha_warlord_1	50	55	60	5368	wh2_main_skv_cha_warlord_bonebreaker	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_20	inf_ranged	10	inf_mis	wh2_main_skv_inf_gutter_runner_slingers_0	26	20	54	50	wh2_main_skv_claw_blade	wh_guerrilla_stalk	0	0	20	0	0
wh2_main_body_20	inf_ranged	14	inf_mis	wh2_main_skv_inf_gutter_runners_0	26	20	54	50	wh2_main_skv_claw_blade	wh_guerrilla_stalk_mountedFireMove	0	0	20	0	0
wh2_main_body_20	inf_ranged	10	inf_mis	wh2_main_skv_inf_gutter_runner_slingers_1	26	20	54	50	wh2_main_skv_claw_blade_poison	wh_guerrilla_stalk	0	0	20	0	0
wh2_main_body_20	inf_ranged	14	inf_mis	wh2_main_skv_inf_gutter_runners_1	26	20	54	50	wh2_main_skv_claw_blade_poison	wh_guerrilla_stalk_mountedFireMove	0	0	20	0	0
wh2_main_heavy_metal_100	war_machine	50	chariot	wh2_main_skv_veh_doomwheel	24	32	65	5180	wh2_main_skv_doomwheel	wh_fear_terror	0	0	0	0	0
wh2_main_body_10	inf_melee	22	inf_mel	wh2_main_skv_inf_plague_monks	28	24	68	68	wh2_main_skv_dual_swords	wh_hideForest	0	0	15	0	0
wh2_main_body_10	inf_melee	22	inf_mel	wh2_main_skv_inf_plague_monks_summoned	28	24	68	62	wh2_main_skv_dual_swords	wh_hideForest	0	0	15	0	0
wh2_main_heavy_metal_90	inf_melee	10	inf_mel	wh2_main_skv_inf_stormvermin_0	22	30	60	54	wh2_main_skv_halberd	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_heavy_metal_90	inf_melee	10	inf_mel	wh2_main_skv_inf_stormvermin_0_quest	22	30	60	54	wh2_main_skv_halberd	wh_hideForest_unbreakable_chargeReflectorVsL	0	0	0	0	0
wh2_main_heavy_metal_90	inf_melee	10	inf_mel	wh2_main_skv_inf_stormvermin_0_summoned	22	30	60	54	wh2_main_skv_halberd	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_body_50	inf_melee	25	inf_mel	wh2_main_skv_mon_hell_pit_abomination	42	30	90	12092	wh2_main_skv_hell_pit_abomination	wh_fear_terror	0	0	0	15	0
wh2_main_body_30	inf_melee	46	inf_mel	wh2_main_skv_mon_rat_ogres	26	26	56	475	wh2_main_skv_rat_ogre	wh_fear_hideForest	0	0	0	0	0
wh2_main_leather_25	inf_melee	6	inf_mel	wh2_main_skv_inf_clanrat_spearmen_0	18	24	45	52	wh2_main_skv_spear	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_leather_25	inf_melee	6	inf_mel	wh2_main_skv_inf_clanrat_spearmen_1	18	28	45	52	wh2_main_skv_spear	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh_main_body_0	inf_melee	3	inf_mel	wh2_main_skv_inf_skavenslave_spearmen_0	10	16	35	40	wh2_main_skv_spear_skavenslaves	wh_expendable_hideForest	0	0	0	0	0
wh_main_body_0	inf_melee	3	inf_mel	wh2_main_skv_inf_skavenslave_spearmen_0_summoned	10	16	35	40	wh2_main_skv_spear_skavenslaves	wh_expendable_hideForest	0	0	0	0	0
wh2_main_leather_30	artillery	2	art_fld	wh2_main_skv_art_plagueclaw_catapult	15	17	54	43	wh2_main_skv_sword	wh_cantRun	0	0	0	0	0
wh2_main_leather_25	inf_melee	10	inf_mel	wh2_main_skv_inf_clanrats_0	24	18	45	52	wh2_main_skv_sword	wh_hideForest	0	0	0	0	0
wh2_main_leather_25	inf_melee	10	inf_mel	wh2_main_skv_inf_clanrats_0_summoned	24	18	45	52	wh2_main_skv_sword	wh_hideForest	0	0	0	0	0
wh2_main_leather_25	inf_melee	10	inf_mel	wh2_main_skv_inf_clanrats_0_summoned_small	24	18	45	52	wh2_main_skv_sword	wh_hideForest	0	0	0	0	0
wh2_main_leather_25	inf_melee	10	inf_mel	wh2_main_skv_inf_clanrats_1	24	22	45	52	wh2_main_skv_sword	wh_hideForest	0	0	0	0	0
wh2_main_heavy_metal_100	inf_ranged	6	inf_mis	wh2_main_skv_inf_death_globe_bombardiers	18	16	58	68	wh2_main_skv_sword	wh_hideForest	0	0	0	0	0
wh2_main_body_10	inf_ranged	12	inf_mis	wh2_main_skv_inf_night_runners_0	24	14	48	48	wh2_main_skv_sword	wh_guerrilla_hideForest_mountedFireMove	0	0	20	0	0
wh2_main_body_10	inf_ranged	10	inf_mis	wh2_main_skv_inf_night_runners_1	24	14	48	48	wh2_main_skv_sword	wh_guerrilla_hideForest	0	0	20	0	0
wh2_main_heavy_metal_100	inf_ranged	6	inf_mis	wh2_main_skv_inf_poison_wind_globadiers	18	16	55	66	wh2_main_skv_sword	wh_hideForest	0	0	0	0	0
wh2_main_leather_30	artillery	2	art_fld	wh2_main_skv_art_warp_lightning_cannon	16	16	50	40	wh2_main_skv_sword_skavenslaves	wh_cantRun	0	0	0	0	0
wh_main_body_0	inf_ranged	4	inf_mis	wh2_main_skv_inf_skavenslave_slingers_0	6	8	33	37	wh2_main_skv_sword_skavenslaves	wh_expendable_hideForest	0	0	0	0	0
wh_main_body_0	inf_melee	5	inf_mel	wh2_main_skv_inf_skavenslaves_0	12	12	35	40	wh2_main_skv_sword_skavenslaves	wh_expendable_hideForest	0	0	0	0	0
wh2_main_heavy_metal_40	inf_ranged	2	inf_mis	wh2_main_skv_inf_warpfire_thrower	16	16	50	90	wh2_main_skv_sword_skavenslaves	wh_hideForest	0	0	0	0	0
wh2_main_heavy_metal_90	inf_melee	18	inf_mel	wh2_main_skv_inf_stormvermin_1	36	36	60	54	wh2_main_skv_sword_stormvermin	wh_hideForest	0	0	0	0	0
wh2_main_body_20	inf_melee	22	inf_mel	wh2_main_skv_inf_death_runners_0	36	28	68	53	wh2_main_skv_weeping_blade	wh_guerrilla_stalk	0	0	30	0	0
wh2_main_body_20	inf_melee	22	inf_mel	wh2_main_skv_inf_death_runners_0_summoned	36	28	68	53	wh2_main_skv_weeping_blade	wh_guerrilla_stalk	0	0	30	0	0
wh2_dlc09_bone_100	inf_melee	20	inf_mel	wh2_dlc09_tmb_mon_heirotitan_0	52	45	60	12612	whh2_dlc09_tmb_heirotitan	wh2_construct_fear_terror	0	0	0	0	0
